Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees
2010,Belgium,Nigeria,BEL,NGA,37
2010,Benin,Nigeria,BEN,NGA,63
2010,"Burkina Faso",Nigeria,BFA,NGA,0
2010,Brazil,Nigeria,BRA,NGA,29
2010,Bulgaria,Nigeria,BGR,NGA,10
2010,Canada,Nigeria,CAN,NGA,3171
2010,"Central African Rep.",Nigeria,CAF,NGA,5
2010,Cameroon,Nigeria,CMR,NGA,2873
2010,"Costa Rica",Nigeria,CRI,NGA,8
2010,Cyprus,Nigeria,CYP,NGA,5
2010,Czechia,Nigeria,CZE,NGA,0
2010,Denmark,Nigeria,DNK,NGA,13
2010,Ecuador,Nigeria,ECU,NGA,21
2010,Finland,Nigeria,FIN,NGA,75
2010,France,Nigeria,FRA,NGA,726
2010,"United Kingdom of Great Britain and Northern Ireland",Nigeria,GBR,NGA,1044
2010,Georgia,Nigeria,GEO,NGA,0
2010,Germany,Nigeria,DEU,NGA,2601
2010,Ghana,Nigeria,GHA,NGA,0
2010,Guinea-Bissau,Nigeria,GNB,NGA,5
2010,Greece,Nigeria,GRC,NGA,40
2010,Guinea,Nigeria,GIN,NGA,5
2010,"China, Hong Kong SAR",Nigeria,HKG,NGA,0
2010,Hungary,Nigeria,HUN,NGA,91
2010,"Cote d'Ivoire",Nigeria,CIV,NGA,14
2010,Ireland,Nigeria,IRL,NGA,777
2010,Israel,Nigeria,ISR,NGA,0
2010,Italy,Nigeria,ITA,NGA,2200
2010,Japan,Nigeria,JPN,NGA,0
2010,"Rep. of Korea",Nigeria,KOR,NGA,5
2010,Lithuania,Nigeria,LTU,NGA,5
2010,Luxembourg,Nigeria,LUX,NGA,0
2010,Mauritania,Nigeria,MRT,NGA,0
2010,Mexico,Nigeria,MEX,NGA,12
2010,Mali,Nigeria,MLI,NGA,76
2010,Malaysia,Nigeria,MYS,NGA,0
2010,Morocco,Nigeria,MAR,NGA,5
2010,Malta,Nigeria,MLT,NGA,5
2010,"Netherlands (Kingdom of the)",Nigeria,NLD,NGA,203
2010,Norway,Nigeria,NOR,NGA,65
2010,"New Zealand",Nigeria,NZL,NGA,5
2010,Panama,Nigeria,PAN,NGA,10
2010,Peru,Nigeria,PER,NGA,0
2010,Poland,Nigeria,POL,NGA,11
2010,Portugal,Nigeria,PRT,NGA,6
2010,Romania,Nigeria,ROU,NGA,5
2010,"South Africa",Nigeria,ZAF,NGA,34
2010,Senegal,Nigeria,SEN,NGA,7
2010,"Sierra Leone",Nigeria,SLE,NGA,0
2010,Spain,Nigeria,ESP,NGA,31
2010,Sudan,Nigeria,SDN,NGA,0
2010,Slovenia,Nigeria,SVN,NGA,5
2010,Sweden,Nigeria,SWE,NGA,124
2010,Switzerland,Nigeria,CHE,NGA,66
2010,Thailand,Nigeria,THA,NGA,0
2010,Togo,Nigeria,TGO,NGA,18
2010,"Trinidad and Tobago",Nigeria,TTO,NGA,0
2010,Türkiye,Nigeria,TUR,NGA,5
2010,Ukraine,Nigeria,UKR,NGA,5
2010,Uruguay,Nigeria,URY,NGA,15
2010,"United States of America",Nigeria,USA,NGA,719
2010,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,5
2010,Zambia,Nigeria,ZMB,NGA,5
2011,Algeria,Nigeria,DZA,NGA,0
2011,Egypt,Nigeria,EGY,NGA,0
2011,Argentina,Nigeria,ARG,NGA,50
2011,Australia,Nigeria,AUS,NGA,106
2011,Austria,Nigeria,AUT,NGA,288
2011,Belgium,Nigeria,BEL,NGA,17
2011,Benin,Nigeria,BEN,NGA,67
2011,"Burkina Faso",Nigeria,BFA,NGA,0
2011,Brazil,Nigeria,BRA,NGA,33
2011,Bulgaria,Nigeria,BGR,NGA,10
2011,Canada,Nigeria,CAN,NGA,3608
2011,Chile,Nigeria,CHL,NGA,5
2011,Cameroon,Nigeria,CMR,NGA,3223
2011,Congo,Nigeria,COG,NGA,5
2011,"Costa Rica",Nigeria,CRI,NGA,15
2011,Cyprus,Nigeria,CYP,NGA,5
2011,Denmark,Nigeria,DNK,NGA,13
2011,Ecuador,Nigeria,ECU,NGA,23
2011,Finland,Nigeria,FIN,NGA,91
2011,France,Nigeria,FRA,NGA,794
2011,"United Kingdom of Great Britain and Northern Ireland",Nigeria,GBR,NGA,1089
2011,Georgia,Nigeria,GEO,NGA,0
2011,Germany,Nigeria,DEU,NGA,2667
2011,Ghana,Nigeria,GHA,NGA,0
2011,Guinea-Bissau,Nigeria,GNB,NGA,0
2011,Greece,Nigeria,GRC,NGA,39
2011,Guinea,Nigeria,GIN,NGA,5
2011,"China, Hong Kong SAR",Nigeria,HKG,NGA,0
2011,Hungary,Nigeria,HUN,NGA,86
2011,Iceland,Nigeria,ISL,NGA,0
2011,"Cote d'Ivoire",Nigeria,CIV,NGA,10
2011,Ireland,Nigeria,IRL,NGA,706
2011,Israel,Nigeria,ISR,NGA,0
2011,Italy,Nigeria,ITA,NGA,2369
2011,Japan,Nigeria,JPN,NGA,0
2011,Kenya,Nigeria,KEN,NGA,5
2011,"Rep. of Korea",Nigeria,KOR,NGA,5
2011,Libya,Nigeria,LBY,NGA,300
2011,Lithuania,Nigeria,LTU,NGA,5
2011,Mexico,Nigeria,MEX,NGA,29
2011,Mali,Nigeria,MLI,NGA,76
2011,Malaysia,Nigeria,MYS,NGA,0
2011,Morocco,Nigeria,MAR,NGA,6
2011,Malta,Nigeria,MLT,NGA,7
2011,"Netherlands (Kingdom of the)",Nigeria,NLD,NGA,216
2011,Norway,Nigeria,NOR,NGA,93
2011,"New Zealand",Nigeria,NZL,NGA,5
2011,Panama,Nigeria,PAN,NGA,10
2011,Poland,Nigeria,POL,NGA,15
2011,Portugal,Nigeria,PRT,NGA,6
2011,Romania,Nigeria,ROU,NGA,5
2011,"South Africa",Nigeria,ZAF,NGA,34
2011,"Russian Federation",Nigeria,RUS,NGA,0
2011,Senegal,Nigeria,SEN,NGA,7
2011,Spain,Nigeria,ESP,NGA,29
2011,Sudan,Nigeria,SDN,NGA,0
2011,Slovenia,Nigeria,SVN,NGA,0
2011,Sweden,Nigeria,SWE,NGA,147
2011,Switzerland,Nigeria,CHE,NGA,83
2011,Togo,Nigeria,TGO,NGA,18
2011,Tunisia,Nigeria,TUN,NGA,0
2011,Türkiye,Nigeria,TUR,NGA,5
2011,Ukraine,Nigeria,UKR,NGA,5
2011,Uruguay,Nigeria,URY,NGA,14
2011,"United States of America",Nigeria,USA,NGA,686
2011,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,5
2011,Yemen,Nigeria,YEM,NGA,0
2012,Algeria,Nigeria,DZA,NGA,0
2012,Egypt,Nigeria,EGY,NGA,0
2012,Argentina,Nigeria,ARG,NGA,52
2012,Australia,Nigeria,AUS,NGA,116
2012,Austria,Nigeria,AUT,NGA,315
2012,Belgium,Nigeria,BEL,NGA,19
2012,Benin,Nigeria,BEN,NGA,43
2012,"Burkina Faso",Nigeria,BFA,NGA,0
2012,Brazil,Nigeria,BRA,NGA,37
2012,Bulgaria,Nigeria,BGR,NGA,10
2012,Canada,Nigeria,CAN,NGA,3990
2012,Chile,Nigeria,CHL,NGA,5
2012,Cameroon,Nigeria,CMR,NGA,3223
2012,Congo,Nigeria,COG,NGA,5
2012,"Costa Rica",Nigeria,CRI,NGA,18
2012,Cyprus,Nigeria,CYP,NGA,5
2012,Czechia,Nigeria,CZE,NGA,18
2012,Denmark,Nigeria,DNK,NGA,13
2012,Ecuador,Nigeria,ECU,NGA,25
2012,Finland,Nigeria,FIN,NGA,95
2012,France,Nigeria,FRA,NGA,889
2012,"United Kingdom of Great Britain and Northern Ireland",Nigeria,GBR,NGA,1166
2012,Germany,Nigeria,DEU,NGA,2833
2012,Ghana,Nigeria,GHA,NGA,0
2012,Guinea-Bissau,Nigeria,GNB,NGA,0
2012,Greece,Nigeria,GRC,NGA,49
2012,Guinea,Nigeria,GIN,NGA,5
2012,"China, Hong Kong SAR",Nigeria,HKG,NGA,0
2012,Hungary,Nigeria,HUN,NGA,60
2012,Iceland,Nigeria,ISL,NGA,0
2012,"Cote d'Ivoire",Nigeria,CIV,NGA,18
2012,Ireland,Nigeria,IRL,NGA,540
2012,Israel,Nigeria,ISR,NGA,0
2012,Italy,Nigeria,ITA,NGA,2964
2012,Japan,Nigeria,JPN,NGA,0
2012,Kenya,Nigeria,KEN,NGA,0
2012,"Rep. of Korea",Nigeria,KOR,NGA,6
2012,Liberia,Nigeria,LBR,NGA,0
2012,Lithuania,Nigeria,LTU,NGA,5
2012,Mauritania,Nigeria,MRT,NGA,0
2012,"North Macedonia",Nigeria,MKD,NGA,0
2012,Mexico,Nigeria,MEX,NGA,5
2012,Malaysia,Nigeria,MYS,NGA,0
2012,Morocco,Nigeria,MAR,NGA,5
2012,Malta,Nigeria,MLT,NGA,11
2012,"Netherlands (Kingdom of the)",Nigeria,NLD,NGA,213
2012,Niger,Nigeria,NER,NGA,0
2012,Norway,Nigeria,NOR,NGA,109
2012,Panama,Nigeria,PAN,NGA,10
2012,Peru,Nigeria,PER,NGA,5
2012,Poland,Nigeria,POL,NGA,17
2012,Portugal,Nigeria,PRT,NGA,11
2012,Romania,Nigeria,ROU,NGA,6
2012,"South Africa",Nigeria,ZAF,NGA,34
2012,Senegal,Nigeria,SEN,NGA,7
2012,Spain,Nigeria,ESP,NGA,24
2012,Sweden,Nigeria,SWE,NGA,178
2012,Switzerland,Nigeria,CHE,NGA,92
2012,"Syrian Arab Rep.",Nigeria,SYR,NGA,0
2012,Togo,Nigeria,TGO,NGA,19
2012,Türkiye,Nigeria,TUR,NGA,5
2012,Ukraine,Nigeria,UKR,NGA,5
2012,Uruguay,Nigeria,URY,NGA,13
2012,"United States of America",Nigeria,USA,NGA,719
2012,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,5
2012,Yemen,Nigeria,YEM,NGA,0
2013,Algeria,Nigeria,DZA,NGA,0
2013,Angola,Nigeria,AGO,NGA,0
2013,Egypt,Nigeria,EGY,NGA,0
2013,Argentina,Nigeria,ARG,NGA,50
2013,Australia,Nigeria,AUS,NGA,132
2013,Austria,Nigeria,AUT,NGA,346
2013,Belgium,Nigeria,BEL,NGA,23
2013,"Burkina Faso",Nigeria,BFA,NGA,0
2013,Brazil,Nigeria,BRA,NGA,55
2013,Bulgaria,Nigeria,BGR,NGA,8
2013,Canada,Nigeria,CAN,NGA,4441
2013,Chad,Nigeria,TCD,NGA,553
2013,China,Nigeria,CHN,NGA,0
2013,Chile,Nigeria,CHL,NGA,5
2013,Cameroon,Nigeria,CMR,NGA,7459
2013,Congo,Nigeria,COG,NGA,5
2013,"Costa Rica",Nigeria,CRI,NGA,28
2013,Cyprus,Nigeria,CYP,NGA,5
2013,Czechia,Nigeria,CZE,NGA,13
2013,Denmark,Nigeria,DNK,NGA,14
2013,Ecuador,Nigeria,ECU,NGA,25
2013,Ethiopia,Nigeria,ETH,NGA,5
2013,Finland,Nigeria,FIN,NGA,115
2013,France,Nigeria,FRA,NGA,988
2013,"United Kingdom of Great Britain and Northern Ireland",Nigeria,GBR,NGA,1244
2013,Georgia,Nigeria,GEO,NGA,0
2013,Germany,Nigeria,DEU,NGA,720
2013,Ghana,Nigeria,GHA,NGA,5
2013,Guinea-Bissau,Nigeria,GNB,NGA,0
2013,Greece,Nigeria,GRC,NGA,103
2013,Guinea,Nigeria,GIN,NGA,5
2013,"China, Hong Kong SAR",Nigeria,HKG,NGA,0
2013,Croatia,Nigeria,HRV,NGA,0
2013,Hungary,Nigeria,HUN,NGA,24
2013,Iceland,Nigeria,ISL,NGA,0
2013,"Cote d'Ivoire",Nigeria,CIV,NGA,19
2013,India,Nigeria,IND,NGA,0
2013,Ireland,Nigeria,IRL,NGA,477
2013,Israel,Nigeria,ISR,NGA,5
2013,Italy,Nigeria,ITA,NGA,4192
2013,Japan,Nigeria,JPN,NGA,0
2013,Kenya,Nigeria,KEN,NGA,0
2013,"Rep. of Korea",Nigeria,KOR,NGA,7
2013,Liberia,Nigeria,LBR,NGA,0
2013,Lithuania,Nigeria,LTU,NGA,5
2013,Luxembourg,Nigeria,LUX,NGA,5
2013,Mauritania,Nigeria,MRT,NGA,0
2013,"North Macedonia",Nigeria,MKD,NGA,0
2013,Mexico,Nigeria,MEX,NGA,18
2013,Malaysia,Nigeria,MYS,NGA,0
2013,Montenegro,Nigeria,MNE,NGA,0
2013,Morocco,Nigeria,MAR,NGA,5
2013,Malta,Nigeria,MLT,NGA,21
2013,Namibia,Nigeria,NAM,NGA,0
2013,"Netherlands (Kingdom of the)",Nigeria,NLD,NGA,225
2013,Niger,Nigeria,NER,NGA,8385
2013,Norway,Nigeria,NOR,NGA,176
2013,Panama,Nigeria,PAN,NGA,10
2013,Peru,Nigeria,PER,NGA,9
2013,Poland,Nigeria,POL,NGA,18
2013,Portugal,Nigeria,PRT,NGA,18
2013,Romania,Nigeria,ROU,NGA,7
2013,"South Africa",Nigeria,ZAF,NGA,34
2013,Senegal,Nigeria,SEN,NGA,7
2013,Spain,Nigeria,ESP,NGA,22
2013,"Serbia and Kosovo: S/RES/1244 (1999)",Nigeria,SRB,NGA,0
2013,Sweden,Nigeria,SWE,NGA,257
2013,Switzerland,Nigeria,CHE,NGA,113
2013,"Syrian Arab Rep.",Nigeria,SYR,NGA,0
2013,Togo,Nigeria,TGO,NGA,8
2013,Türkiye,Nigeria,TUR,NGA,5
2013,Ukraine,Nigeria,UKR,NGA,5
2013,Uruguay,Nigeria,URY,NGA,11
2013,"United States of America",Nigeria,USA,NGA,733
2013,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,5
2013,Yemen,Nigeria,YEM,NGA,0
2014,Algeria,Nigeria,DZA,NGA,0
2014,Egypt,Nigeria,EGY,NGA,5
2014,Argentina,Nigeria,ARG,NGA,55
2014,Australia,Nigeria,AUS,NGA,144
2014,Austria,Nigeria,AUT,NGA,370
2014,Belgium,Nigeria,BEL,NGA,28
2014,"Bolivia (Plurinational State of)",Nigeria,BOL,NGA,0
2014,Brazil,Nigeria,BRA,NGA,89
2014,Bulgaria,Nigeria,BGR,NGA,0
2014,Canada,Nigeria,CAN,NGA,4683
2014,Chad,Nigeria,TCD,NGA,2930
2014,China,Nigeria,CHN,NGA,0
2014,Chile,Nigeria,CHL,NGA,5
2014,Cameroon,Nigeria,CMR,NGA,39968
2014,Congo,Nigeria,COG,NGA,5
2014,"Dem. Rep. of the Congo",Nigeria,COD,NGA,0
2014,"Costa Rica",Nigeria,CRI,NGA,28
2014,Cyprus,Nigeria,CYP,NGA,8
2014,Czechia,Nigeria,CZE,NGA,10
2014,Denmark,Nigeria,DNK,NGA,14
2014,Ecuador,Nigeria,ECU,NGA,25
2014,Ethiopia,Nigeria,ETH,NGA,5
2014,Finland,Nigeria,FIN,NGA,168
2014,France,Nigeria,FRA,NGA,1102
2014,"United Kingdom of Great Britain and Northern Ireland",Nigeria,GBR,NGA,1471
2014,Germany,Nigeria,DEU,NGA,867
2014,Ghana,Nigeria,GHA,NGA,9
2014,Guinea-Bissau,Nigeria,GNB,NGA,0
2014,Greece,Nigeria,GRC,NGA,185
2014,Guinea,Nigeria,GIN,NGA,5
2014,"China, Hong Kong SAR",Nigeria,HKG,NGA,0
2014,Croatia,Nigeria,HRV,NGA,5
2014,Hungary,Nigeria,HUN,NGA,27
2014,Iceland,Nigeria,ISL,NGA,0
2014,"Cote d'Ivoire",Nigeria,CIV,NGA,19
2014,India,Nigeria,IND,NGA,0
2014,Indonesia,Nigeria,IDN,NGA,0
2014,Ireland,Nigeria,IRL,NGA,426
2014,Israel,Nigeria,ISR,NGA,5
2014,Italy,Nigeria,ITA,NGA,6293
2014,Jordan,Nigeria,JOR,NGA,0
2014,Japan,Nigeria,JPN,NGA,0
2014,Kenya,Nigeria,KEN,NGA,5
2014,"Rep. of Korea",Nigeria,KOR,NGA,8
2014,Liberia,Nigeria,LBR,NGA,0
2014,Lebanon,Nigeria,LBN,NGA,0
2014,Lithuania,Nigeria,LTU,NGA,5
2014,Luxembourg,Nigeria,LUX,NGA,5
2014,Mauritania,Nigeria,MRT,NGA,0
2014,"North Macedonia",Nigeria,MKD,NGA,0
2014,Mexico,Nigeria,MEX,NGA,18
2014,Malaysia,Nigeria,MYS,NGA,5
2014,Montenegro,Nigeria,MNE,NGA,0
2014,Morocco,Nigeria,MAR,NGA,9
2014,Malta,Nigeria,MLT,NGA,36
2014,"Netherlands (Kingdom of the)",Nigeria,NLD,NGA,265
2014,Niger,Nigeria,NER,NGA,30000
2014,Nigeria,Nigeria,NGA,NGA,0
2014,Norway,Nigeria,NOR,NGA,181
2014,Panama,Nigeria,PAN,NGA,10
2014,Peru,Nigeria,PER,NGA,12
2014,Poland,Nigeria,POL,NGA,11
2014,Portugal,Nigeria,PRT,NGA,22
2014,Romania,Nigeria,ROU,NGA,5
2014,"South Africa",Nigeria,ZAF,NGA,17
2014,Senegal,Nigeria,SEN,NGA,7
2014,Spain,Nigeria,ESP,NGA,15
2014,"Serbia and Kosovo: S/RES/1244 (1999)",Nigeria,SRB,NGA,0
2014,Slovenia,Nigeria,SVN,NGA,0
2014,Sweden,Nigeria,SWE,NGA,365
2014,Switzerland,Nigeria,CHE,NGA,142
2014,"Syrian Arab Rep.",Nigeria,SYR,NGA,0
2014,Thailand,Nigeria,THA,NGA,0
2014,Togo,Nigeria,TGO,NGA,8
2014,"Trinidad and Tobago",Nigeria,TTO,NGA,0
2014,Türkiye,Nigeria,TUR,NGA,6
2014,Ukraine,Nigeria,UKR,NGA,5
2014,Uruguay,Nigeria,URY,NGA,10
2014,"United States of America",Nigeria,USA,NGA,805
2014,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,5
2015,Algeria,Nigeria,DZA,NGA,0
2015,Egypt,Nigeria,EGY,NGA,5
2015,Argentina,Nigeria,ARG,NGA,44
2015,Australia,Nigeria,AUS,NGA,148
2015,Austria,Nigeria,AUT,NGA,393
2015,Belgium,Nigeria,BEL,NGA,37
2015,Brazil,Nigeria,BRA,NGA,100
2015,Bulgaria,Nigeria,BGR,NGA,0
2015,Canada,Nigeria,CAN,NGA,4502
2015,Chad,Nigeria,TCD,NGA,5689
2015,China,Nigeria,CHN,NGA,0
2015,Chile,Nigeria,CHL,NGA,5
2015,Cameroon,Nigeria,CMR,NGA,71840
2015,Congo,Nigeria,COG,NGA,5
2015,"Dem. Rep. of the Congo",Nigeria,COD,NGA,0
2015,"Costa Rica",Nigeria,CRI,NGA,20
2015,Cyprus,Nigeria,CYP,NGA,8
2015,Czechia,Nigeria,CZE,NGA,13
2015,Denmark,Nigeria,DNK,NGA,14
2015,Ecuador,Nigeria,ECU,NGA,25
2015,Finland,Nigeria,FIN,NGA,165
2015,France,Nigeria,FRA,NGA,1250
2015,"United Kingdom of Great Britain and Northern Ireland",Nigeria,GBR,NGA,1679
2015,Georgia,Nigeria,GEO,NGA,0
2015,Germany,Nigeria,DEU,NGA,981
2015,Ghana,Nigeria,GHA,NGA,9
2015,Guinea-Bissau,Nigeria,GNB,NGA,0
2015,Greece,Nigeria,GRC,NGA,231
2015,Guinea,Nigeria,GIN,NGA,8
2015,"China, Hong Kong SAR",Nigeria,HKG,NGA,0
2015,Croatia,Nigeria,HRV,NGA,10
2015,Hungary,Nigeria,HUN,NGA,39
2015,Iceland,Nigeria,ISL,NGA,0
2015,"Cote d'Ivoire",Nigeria,CIV,NGA,19
2015,India,Nigeria,IND,NGA,0
2015,Indonesia,Nigeria,IDN,NGA,0
2015,Ireland,Nigeria,IRL,NGA,438
2015,Israel,Nigeria,ISR,NGA,5
2015,Italy,Nigeria,ITA,NGA,9931
2015,Jordan,Nigeria,JOR,NGA,0
2015,Japan,Nigeria,JPN,NGA,0
2015,Kenya,Nigeria,KEN,NGA,0
2015,"Rep. of Korea",Nigeria,KOR,NGA,8
2015,Lebanon,Nigeria,LBN,NGA,0
2015,Lithuania,Nigeria,LTU,NGA,5
2015,Luxembourg,Nigeria,LUX,NGA,6
2015,Mauritania,Nigeria,MRT,NGA,13
2015,Mexico,Nigeria,MEX,NGA,22
2015,Malaysia,Nigeria,MYS,NGA,5
2015,Mongolia,Nigeria,MNG,NGA,0
2015,Morocco,Nigeria,MAR,NGA,8
2015,Malta,Nigeria,MLT,NGA,47
2015,Namibia,Nigeria,NAM,NGA,0
2015,"Netherlands (Kingdom of the)",Nigeria,NLD,NGA,299
2015,Niger,Nigeria,NER,NGA,68321
2015,Nigeria,Nigeria,NGA,NGA,0
2015,Norway,Nigeria,NOR,NGA,0
2015,Panama,Nigeria,PAN,NGA,10
2015,Peru,Nigeria,PER,NGA,15
2015,Philippines,Nigeria,PHL,NGA,0
2015,Poland,Nigeria,POL,NGA,9
2015,Portugal,Nigeria,PRT,NGA,25
2015,Romania,Nigeria,ROU,NGA,6
2015,"South Africa",Nigeria,ZAF,NGA,9
2015,"Russian Federation",Nigeria,RUS,NGA,5
2015,Senegal,Nigeria,SEN,NGA,7
2015,Spain,Nigeria,ESP,NGA,13
2015,"Serbia and Kosovo: S/RES/1244 (1999)",Nigeria,SRB,NGA,0
2015,Sudan,Nigeria,SDN,NGA,0
2015,Slovenia,Nigeria,SVN,NGA,0
2015,Sweden,Nigeria,SWE,NGA,398
2015,Switzerland,Nigeria,CHE,NGA,179
2015,Thailand,Nigeria,THA,NGA,0
2015,Togo,Nigeria,TGO,NGA,8
2015,"Trinidad and Tobago",Nigeria,TTO,NGA,5
2015,Türkiye,Nigeria,TUR,NGA,8
2015,Ukraine,Nigeria,UKR,NGA,5
2015,Uruguay,Nigeria,URY,NGA,11
2015,"United States of America",Nigeria,USA,NGA,908
2015,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,5
2016,Egypt,Nigeria,EGY,NGA,9
2016,Argentina,Nigeria,ARG,NGA,41
2016,Australia,Nigeria,AUS,NGA,178
2016,Austria,Nigeria,AUT,NGA,402
2016,Belgium,Nigeria,BEL,NGA,43
2016,Benin,Nigeria,BEN,NGA,0
2016,Brazil,Nigeria,BRA,NGA,114
2016,Bulgaria,Nigeria,BGR,NGA,0
2016,Canada,Nigeria,CAN,NGA,4068
2016,Chad,Nigeria,TCD,NGA,7777
2016,China,Nigeria,CHN,NGA,0
2016,Cameroon,Nigeria,CMR,NGA,88706
2016,Congo,Nigeria,COG,NGA,6
2016,"Dem. Rep. of the Congo",Nigeria,COD,NGA,0
2016,"Costa Rica",Nigeria,CRI,NGA,19
2016,Cyprus,Nigeria,CYP,NGA,9
2016,Czechia,Nigeria,CZE,NGA,13
2016,Denmark,Nigeria,DNK,NGA,13
2016,Finland,Nigeria,FIN,NGA,166
2016,France,Nigeria,FRA,NGA,1653
2016,"United Kingdom of Great Britain and Northern Ireland",Nigeria,GBR,NGA,2003
2016,Georgia,Nigeria,GEO,NGA,0
2016,Germany,Nigeria,DEU,NGA,1121
2016,Ghana,Nigeria,GHA,NGA,11
2016,Greece,Nigeria,GRC,NGA,237
2016,Guinea,Nigeria,GIN,NGA,7
2016,Croatia,Nigeria,HRV,NGA,10
2016,Hungary,Nigeria,HUN,NGA,52
2016,Iceland,Nigeria,ISL,NGA,5
2016,"Cote d'Ivoire",Nigeria,CIV,NGA,5
2016,India,Nigeria,IND,NGA,0
2016,Indonesia,Nigeria,IDN,NGA,0
2016,Ireland,Nigeria,IRL,NGA,423
2016,Israel,Nigeria,ISR,NGA,5
2016,Italy,Nigeria,ITA,NGA,14247
2016,Jordan,Nigeria,JOR,NGA,0
2016,Japan,Nigeria,JPN,NGA,0
2016,Kenya,Nigeria,KEN,NGA,5
2016,"Rep. of Korea",Nigeria,KOR,NGA,8
2016,Liberia,Nigeria,LBR,NGA,0
2016,Lebanon,Nigeria,LBN,NGA,0
2016,Lithuania,Nigeria,LTU,NGA,5
2016,Luxembourg,Nigeria,LUX,NGA,10
2016,Mauritania,Nigeria,MRT,NGA,16
2016,"Rep. of Moldova",Nigeria,MDA,NGA,0
2016,Mexico,Nigeria,MEX,NGA,25
2016,Malaysia,Nigeria,MYS,NGA,5
2016,Montenegro,Nigeria,MNE,NGA,0
2016,Morocco,Nigeria,MAR,NGA,8
2016,Malta,Nigeria,MLT,NGA,82
2016,Namibia,Nigeria,NAM,NGA,0
2016,"Netherlands (Kingdom of the)",Nigeria,NLD,NGA,296
2016,Niger,Nigeria,NER,NGA,105501
2016,Nigeria,Nigeria,NGA,NGA,0
2016,Norway,Nigeria,NOR,NGA,183
2016,Panama,Nigeria,PAN,NGA,10
2016,Peru,Nigeria,PER,NGA,16
2016,Philippines,Nigeria,PHL,NGA,0
2016,Poland,Nigeria,POL,NGA,9
2016,Portugal,Nigeria,PRT,NGA,27
2016,Romania,Nigeria,ROU,NGA,6
2016,"South Africa",Nigeria,ZAF,NGA,6
2016,"Russian Federation",Nigeria,RUS,NGA,5
2016,Senegal,Nigeria,SEN,NGA,7
2016,Somalia,Nigeria,SOM,NGA,0
2016,Spain,Nigeria,ESP,NGA,34
2016,"Serbia and Kosovo: S/RES/1244 (1999)",Nigeria,SRB,NGA,0
2016,Sudan,Nigeria,SDN,NGA,0
2016,Slovenia,Nigeria,SVN,NGA,0
2016,Sweden,Nigeria,SWE,NGA,483
2016,Switzerland,Nigeria,CHE,NGA,175
2016,Thailand,Nigeria,THA,NGA,0
2016,Togo,Nigeria,TGO,NGA,7
2016,Türkiye,Nigeria,TUR,NGA,10
2016,Ukraine,Nigeria,UKR,NGA,5
2016,Uruguay,Nigeria,URY,NGA,13
2016,"United States of America",Nigeria,USA,NGA,983
2016,"Venezuela (Bolivarian Republic of)",Nigeria,VEN,NGA,7
2016,Zambia,Nigeria,ZMB,NGA,0
2017,Algeria,Nigeria,DZA,NGA,0
2017,Egypt,Nigeria,EGY,NGA,17
2017,Argentina,Nigeria,ARG,NGA,42
2017,Australia,Nigeria,AUS,NGA,187
2017,Austria,Nigeria,AUT,NGA,407
2017,Belgium,Nigeria,BEL,NGA,43
2017,Benin,Nigeria,BEN,NGA,0
2017,"Bolivia (Plurinational State of)",Nigeria,BOL,NGA,0
2017,Brazil,Nigeria,BRA,NGA,119
2017,Bulgaria,Nigeria,BGR,NGA,0
2017,Canada,Nigeria,CAN,NGA,4800
2017,Chad,Nigeria,TCD,NGA,9541
2017,China,Nigeria,CHN,NGA,0
2017,Cameroon,Nigeria,CMR,NGA,85319
2017,Congo,Nigeria,COG,NGA,6
2017,"Dem. Rep. of the Congo",Nigeria,COD,NGA,0
2017,"Costa Rica",Nigeria,CRI,NGA,19
2017,Cyprus,Nigeria,CYP,NGA,9
2017,Czechia,Nigeria,CZE,NGA,13
2017,Denmark,Nigeria,DNK,NGA,12
2017,Ecuador,Nigeria,ECU,NGA,23
2017,Finland,Nigeria,FIN,NGA,161
2017,France,Nigeria,FRA,NGA,2101
2017,"United Kingdom of Great Britain and Northern Ireland",Nigeria,GBR,NGA,2205
2017,Georgia,Nigeria,GEO,NGA,0
2017,Germany,Nigeria,DEU,NGA,3971
2017,Ghana,Nigeria,GHA,NGA,9
2017,Guinea-Bissau,Nigeria,GNB,NGA,5
2017,Greece,Nigeria,GRC,NGA,265
2017,Guinea,Nigeria,GIN,NGA,7
2017,Croatia,Nigeria,HRV,NGA,10
2017,Hungary,Nigeria,HUN,NGA,54
2017,Iceland,Nigeria,ISL,NGA,6
2017,"Cote d'Ivoire",Nigeria,CIV,NGA,5
2017,India,Nigeria,IND,NGA,0
2017,Indonesia,Nigeria,IDN,NGA,0
2017,Ireland,Nigeria,IRL,NGA,421
2017,Israel,Nigeria,ISR,NGA,5
2017,Italy,Nigeria,ITA,NGA,18026
2017,Jordan,Nigeria,JOR,NGA,0
2017,Japan,Nigeria,JPN,NGA,0
2017,Kenya,Nigeria,KEN,NGA,5
